<http://dbpedia.org/ontology/federalState>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/district>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/municipality>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/archipelago>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/mountainRange>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/parish>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/isPartOfWineRegion>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf>
<http://dbpedia.org/ontology/routeStartLocation>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary>
<http://dbpedia.org/ontology/routeEndLocation>,<http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary>
<http://dbpedia.org/ontology/locationCity>,<http://dbpedia.org/ontology/location>
<http://dbpedia.org/ontology/locationCountry>,<http://dbpedia.org/ontology/location>
<http://dbpedia.org/ontology/isPartOfWineRegion>,<http://dbpedia.org/ontology/isPartOf>
<http://dbpedia.org/ontology/president>,<http://dbpedia.org/ontology/president>
<http://dbpedia.org/ontology/educationPlace>,<http://dbpedia.org/ontology/educationPlace>
