<http://dbpedia.org/ontology/GeopoliticalOrganisation/populationDensity>,<http://dbpedia.org/ontology/GeopoliticalOrganisation>
<http://dbpedia.org/ontology/GeopoliticalOrganisation/areaMetro>,<http://dbpedia.org/ontology/GeopoliticalOrganisation>
<http://dbpedia.org/ontology/membershipAsOf>,<http://dbpedia.org/ontology/Organisation
<http://dbpedia.org/ontology/dissolutionYear>,<http://dbpedia.org/ontology/Organisation
<http://dbpedia.org/ontology/organisation>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/veneratedIn>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/parliament>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/aircraftUser>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/owningOrganisation>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/tenant>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/projectCoordinator>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/institution>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/employer>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/governingBody>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/company>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/projectParticipant>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/distributor>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/fundedBy>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/manufacturer>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/federation>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/organisationMember>,<http://dbpedia.org/ontology/OrganisationMember>
<http://dbpedia.org/ontology/GeopoliticalOrganisation/areaMetro>,<http://dbpedia.org/datatype/squareKilometre>
<http://dbpedia.org/ontology/GeopoliticalOrganisation/populationDensity>,<http://dbpedia.org/datatype/inhabitantsPerSquareKilometre>
