<http://dbpedia.org/ontology/Skater>,<http://dbpedia.org/ontology/WinterSportPlayer>
<http://dbpedia.org/ontology/Curler>,<http://dbpedia.org/ontology/WinterSportPlayer>
<http://dbpedia.org/ontology/Skier>,<http://dbpedia.org/ontology/WinterSportPlayer>
<http://dbpedia.org/ontology/Ski_jumper>,<http://dbpedia.org/ontology/WinterSportPlayer>
<http://dbpedia.org/ontology/CrossCountrySkier>,<http://dbpedia.org/ontology/WinterSportPlayer>
<http://dbpedia.org/ontology/SportsLeague>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/EducationalInstitution>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/PublicTransitSystem>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/EmployersOrganisation>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/SportsTeam>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/Company>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/InternationalOrganisation>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/Group>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/Non-ProfitOrganisation>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/Broadcaster>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/PoliticalParty>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/GovernmentAgency>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/Parliament>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/SambaSchool>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/SportsClub>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/Legislature>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/ReligiousOrganisation>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/MilitaryUnit>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/GeopoliticalOrganisation>,<http://dbpedia.org/ontology/Organisation>
<http://dbpedia.org/ontology/TermOfOffice>,<http://dbpedia.org/ontology/Organisation>
